song_id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,label
1039,-201.51787,154.41481,5.3644876,46.8777,-12.105992,25.1649,-3.9121904,7.1888866,-4.1253304,0.3689761,4.056191,-3.1788502,4.5042486,-3.6520853,5.201876,-0.83901215,5.1375475,0.20863405,3.2354083,2.635652,3
1040,-261.82605,140.11134,-13.8741455,52.021523,5.351567,16.13154,-5.3096986,1.0673752,-0.058251217,-5.737877,0.72116476,-4.2082458,7.099437,-2.0756872,8.129082,4.45248,2.1599698,2.0298233,-0.52984816,1.9301834,3
1041,-242.686,154.11182,-0.61489743,40.96832,0.5455781,15.488063,-1.2731454,6.0945673,2.2505693,-0.62731093,7.8279204,0.6865374,6.8512974,1.8724753,4.6433454,2.5058649,1.2907006,1.5372761,1.0506355,0.7102762,3
1042,-303.5673,239.60254,35.74577,-26.207533,5.4345694,10.96779,-3.2771494,-4.2095137,-3.9816656,-8.930237,-11.272582,-7.206303,-5.6464396,-5.3087463,-4.5764127,-3.5645542,-4.8351717,-5.6889544,-3.802114,-2.9923,3
1043,-136.68059,133.04337,-27.233994,45.157303,-23.655445,30.327387,-19.128263,14.870023,-12.122206,-0.61872506,-3.3555834,5.213678,-0.3693826,0.7285178,5.763119,-1.5527453,3.8025339,-4.7325087,6.539041,-2.8816462,3
1044,-173.34764,149.71883,-59.08469,47.11705,-13.37818,18.851702,-4.8777137,4.8088703,6.6093416,-5.8657513,3.140912,-6.8632364,6.5394588,-5.941882,1.8704361,0.03231279,-0.10024614,2.1899593,0.28892085,3.5824754,3
1045,-236.93866,162.6855,4.155116,48.54007,11.48101,10.8084755,-0.20914187,-4.1072416,3.3496294,-4.052868,-1.0967524,-5.9054894,-2.6163998,-0.61402166,-5.575634,-3.0572906,-1.4432099,-3.0026457,-2.74427,-2.6058981,3
1046,-226.98784,137.54764,-10.222752,61.228996,6.4674892,7.996672,6.0229697,-1.3566761,4.720247,-3.601143,-3.0437777,-2.7456105,2.6689527,0.06256559,-0.91262406,0.58251524,3.6134787,3.2247372,-3.2531102,-4.0678353,3
1047,-227.07484,221.64554,-30.660625,8.985949,35.156628,-12.505083,-1.6220989,5.437159,-6.179831,-3.415704,-2.461027,0.51098835,0.22241561,-3.6693225,0.56095326,0.22743794,-4.8901997,-5.511219,-3.9677217,-1.47535,3
1048,-237.21254,123.23978,-0.15047216,48.59328,1.622655,31.627567,-2.7746472,11.822588,-0.8222088,0.30918378,3.4253182,-2.8875794,5.310899,-1.4591345,3.9668717,-2.6357045,2.5576398,-2.2408702,-0.74562,-0.5743976,3
1049,-126.34048,124.79185,-5.589019,44.200947,-25.856955,36.828186,-16.763025,11.765164,-18.010155,2.935274,-8.3752985,6.4437313,-3.4948494,-0.1547575,1.2267255,-2.126633,5.8904557,-5.444406,6.821992,-6.6003017,3
1050,-218.0765,121.38563,-3.475573,51.17343,-1.5699793,19.698874,0.026707634,9.265608,2.6452174,2.3778985,1.377223,0.6378035,4.9628396,-2.1499515,1.6960359,-2.5203788,3.6828527,-0.44785565,2.4690554,-0.7665567,3
1051,-186.07872,146.79593,-25.357794,59.950615,-14.646714,23.713146,-2.285808,3.84629,1.8531665,-9.598521,6.8386745,-6.382064,5.814419,-2.3850074,4.392814,5.252617,-0.64078134,0.21985042,0.54565614,1.5269642,3
1052,-146.73306,129.23409,-9.577848,44.447567,-14.262685,31.30187,-20.360254,15.079956,-17.685781,3.6618412,-8.439886,2.6846,1.7566015,-4.793301,5.66493,-7.3150697,8.347395,-7.963393,5.4074836,-7.3070235,3
1053,-139.89001,130.93706,-24.241594,39.23153,-21.026999,35.73961,-23.21674,18.836824,-15.4952345,5.40933,-11.431421,-2.600549,0.15254517,-6.522545,8.580694,-7.6007357,10.9254875,-8.022905,6.292309,-7.5384254,3
1054,-267.08566,193.08362,18.483624,5.6879764,40.888374,17.010866,-5.5926075,2.8790522,6.9156055,2.2341511,3.6572037,4.995617,2.6147275,4.808768,8.954196,7.787243,4.463136,3.556722,3.708067,3.4473565,3
1055,-222.62357,182.48775,-6.7602687,26.094118,20.33674,1.6952815,-2.8222609,0.83787054,-0.20695779,-3.6989374,-5.561184,2.0819194,-1.3070787,0.45743856,-2.944932,-6.3954906,-0.793821,-6.148583,-7.139109,-4.614037,3
1056,-262.8146,137.86688,-13.404403,57.355255,-9.439653,13.687033,6.242978,-8.21123,12.286353,-6.723838,10.896493,-0.7246203,0.063760564,2.882913,-6.6919355,6.6965814,-3.8885152,3.8646111,2.5366123,-1.7746716,3
1057,-232.54167,195.07167,-15.573804,3.5452807,20.768135,-3.5838284,7.4462614,9.182526,2.2889838,2.9521208,1.4170457,0.54714715,-0.011958814,0.02837136,1.4423994,-0.5290952,-3.8850358,-2.858434,-1.1822591,-1.7460889,3
1058,-148.33086,133.50832,-36.17076,51.35585,-20.61905,28.78611,-17.267561,5.2453685,-5.0834227,-6.726078,-0.07641897,-4.422032,5.4990153,-4.116406,8.276827,-3.508384,4.178877,-4.0691752,-0.5177169,-1.0086807,3
1059,-161.86111,145.19235,-28.64297,54.867397,-17.45009,20.26622,-8.494866,6.919101,-2.2060707,-1.444612,2.326661,-3.729103,-0.0517107,-6.429805,2.6312582,-6.661523,0.98441386,-3.93785,0.52483493,-1.8311872,3
1060,-260.08304,153.42532,8.260043,46.02951,-12.097003,19.280191,-0.12387397,-0.94940907,3.4791238,-10.245422,2.9576216,-5.7614865,1.4836221,-4.814851,-2.7562516,-0.034327522,-0.23247117,3.4968026,-0.32354298,1.8476971,3
1061,-216.60274,134.75168,-14.478272,50.545383,-0.7407269,19.835594,-8.102092,5.7176185,-2.317133,-4.0575294,1.147181,-3.9482977,2.5497322,-4.3189826,-0.49012998,-6.3234086,3.8350935,-3.4305575,-3.2062707,-2.1753109,3
1062,-207.26424,176.04024,-20.671951,40.316494,-5.6507335,3.003468,16.343296,-6.6701894,4.8287864,-1.3642344,-7.2591825,2.2606635,-7.723493,-1.5687844,4.3631086,-6.2055655,4.474273,3.2418468,-2.0367103,0.7703294,3
1063,-191.85052,116.28266,-3.8671079,49.256607,-9.15472,27.505539,-17.397984,23.031763,-7.206979,2.7167726,-5.4836307,1.43001,5.9888625,-3.374747,5.796523,-6.5206447,6.9326696,-4.592742,6.877373,0.23485136,3
1064,-189.1313,161.38914,-21.497654,38.814617,3.0983737,22.356678,-3.801837,10.006674,-0.52013785,1.5908078,3.2426805,1.0385319,4.498081,-3.1081128,0.27544698,-3.8297381,-0.99094236,-6.418111,1.7131131,-2.2956393,3
1065,-146.27869,94.76572,-5.191105,56.59975,-31.83636,39.109867,-23.446709,19.793472,-19.269379,11.121851,-12.774024,-0.7348904,0.11380486,-4.504443,7.743736,-11.932956,12.562111,-12.055758,8.979227,-7.1824374,3
1066,-244.84868,139.58014,-13.955013,50.590565,2.1848052,10.717828,12.793525,-11.676055,13.344244,-5.2977624,2.790883,7.0831494,-3.4332078,13.127922,-0.21932214,2.8903728,4.021059,-5.315158,4.3693786,-3.2696738,3
1067,-260.95697,198.3539,-12.346705,-0.9595216,27.854088,-6.9347963,-2.8944123,10.256903,-2.8397086,-1.868097,5.0935936,-3.896137,-4.959069,2.037902,-2.2499418,-4.265503,-0.9949412,-4.52174,-5.89144,-3.604487,3
1068,-170.6609,133.44785,-17.854841,69.44055,-11.091722,25.432014,5.8002977,1.7096056,4.902097,-8.11703,8.171242,-1.297776,6.72932,-2.1259778,-2.2326663,0.41123876,0.37732166,3.5205839,-3.740819,-0.3824696,3
1069,-223.02518,155.92946,5.2014017,26.439585,-2.627921,-6.320283,2.899908,-4.1863365,-1.7692368,-2.1587875,3.3961878,-0.02078221,-3.7930346,-2.396168,-0.7945714,0.043462053,-0.79822165,-0.30825898,-1.919545,0.35875186,3
1070,-159.5541,131.55565,-25.90444,53.137196,-27.178879,24.086555,-2.2354786,8.28294,-2.027158,0.17516588,1.3645309,-2.3893025,-0.9758511,-5.396868,5.3988543,-4.5404906,0.4754637,-3.0686095,2.1238396,-3.175113,3
1071,-163.70076,138.04007,-11.75452,35.2913,-12.965428,33.818874,-16.890089,17.350264,-11.555695,5.3949146,-10.360839,-2.509831,1.935741,-4.441975,7.817249,-5.2565722,10.915365,-5.6682596,6.220924,-4.391321,3
1072,-192.77545,151.21071,-15.781218,53.99178,-6.0836678,11.205143,-1.8277473,2.7709084,-7.734605,-3.9190042,-1.9336121,-6.4866905,-0.21684386,-2.747742,1.3520004,-5.144168,0.231798,-3.6030326,-3.5226245,-6.0936265,3
1073,-169.97424,121.49987,-5.792646,49.51225,-10.243579,35.974747,-20.977129,19.563387,-10.954365,8.847603,-9.914817,2.7633655,-4.473039,-8.999252,4.613229,-9.193924,3.7765741,-11.727921,4.3348494,-10.107206,3
1074,-252.65674,191.07338,-0.46250448,21.081322,28.410776,-0.04984734,6.2377524,10.272175,5.4780445,4.2099566,2.623567,-0.04000852,0.61983705,1.3316175,-1.183775,-2.09188,-0.56168234,-1.5493741,-2.8323789,-1.3980966,3
1075,-213.27518,170.22667,-2.5762684,40.647137,3.773224,0.15286893,11.910764,0.18480645,0.7275648,-8.815275,-4.6167903,-3.061966,-0.7746858,-0.08726069,-0.96664315,1.7858032,-1.802325,0.5632278,-1.6472434,-1.5858084,3
1076,-117.136246,151.80014,-25.084978,63.400414,-31.215622,18.56961,-17.314093,5.3082013,1.0042776,-11.550832,-2.6395068,-6.1592584,9.117821,-12.700819,3.8436747,-5.519284,1.0791638,-0.31336045,-4.51816,1.7212505,3
1077,-223.86018,167.36508,-45.44465,44.864582,3.7930458,-6.6841073,9.824488,-2.283961,0.22876453,-3.855101,-3.2115507,0.20359017,-0.40253067,1.5491513,1.7371647,1.9599013,1.7795986,-1.4249123,3.5639126,0.4332042,3
1078,-239.58546,142.75848,-1.3109428,44.54305,-2.411332,14.456792,0.36794066,11.082264,1.6867245,-0.5928865,2.317092,1.8775026,6.275837,-0.6801849,5.622151,3.3631928,2.827873,1.6662174,0.19088638,0.14662863,3
1079,-177.50923,133.76762,-31.241291,70.50436,-16.785446,18.514956,4.521682,-5.525116,17.55752,-10.176927,4.7515006,3.7876909,-2.5581646,4.4381857,4.5137677,0.18633354,6.4131355,-0.8942639,-0.005444291,1.79286,3
1080,-255.04604,159.97609,14.299414,53.656174,-4.1836433,18.575558,7.27087,-9.954456,7.0450206,-6.6441574,5.0978894,-5.609638,-3.3406587,-2.158981,-10.545827,-1.545765,-8.407417,-2.220584,-4.352298,-2.6696212,3
1081,-222.46643,164.42018,-18.50073,36.77829,-2.1951895,9.817031,-2.2748218,6.010763,-5.946774,-2.5547225,-3.369982,-3.6131797,-4.1515136,0.0746196,-3.5739577,-4.9215374,3.3415706,-4.50184,-0.7824431,-0.38605872,3
1082,-232.64781,141.59541,-61.077286,69.31341,6.5956163,-7.5609612,23.739836,-3.0383782,0.95248634,-0.6835331,-3.8376563,0.690098,2.0679615,-0.76862013,1.6272101,-3.3664308,-1.3675346,4.412566,-2.9145448,2.8976064,3
1083,-272.43097,165.86624,-18.578438,44.022373,8.4698305,-2.1667604,20.907017,-10.645643,3.6589293,1.8143275,-7.2235394,7.250611,-4.425813,3.5495222,5.7373805,-5.1035867,5.136486,-1.3086754,-0.89660895,3.9091704,3
1084,-205.17508,182.84203,-41.696884,13.973134,14.422573,-0.40482962,4.3929253,3.8269145,2.8705587,-2.091303,4.1621585,-1.626139,-1.3493792,3.6684935,0.60253274,-2.1277087,-4.5902324,-3.5808837,-4.830286,-4.4770675,3
1085,-229.73573,143.86081,18.95387,41.944653,-16.230759,29.008224,-5.471823,14.517528,-11.464703,-1.6340369,-5.950325,-1.7792623,2.0823128,-8.649381,4.191786,-6.021569,7.0452166,-2.2955482,6.649704,-2.2454832,3
1086,-234.01111,145.1369,-7.456016,32.95649,4.36086,27.482115,-5.978579,11.236938,-0.8838643,2.007946,1.2978196,-0.6423684,0.68724054,-0.10546471,2.748498,-2.6698008,5.0940127,-6.8997006,1.740209,-4.229713,3
1087,-222.1321,120.11752,3.9833336,57.9115,-8.586886,11.76014,-1.0571026,18.005577,-3.0311983,0.504517,2.4873683,-0.5911017,0.60722,-5.908612,0.74153423,-5.564956,1.1636676,-6.801989,-1.1572549,-5.105014,3
1088,-209.95807,130.79594,-27.911598,48.626278,-0.5662112,18.509277,-1.1993046,9.371696,-1.3733932,-2.8848443,3.4002929,-2.8277411,-0.9098223,-0.335227,2.9317558,-6.4454017,0.88510025,-5.340778,-4.1295447,-3.1660385,3
1089,-233.57706,186.53687,-0.6222264,29.525974,4.9585285,-0.5046883,10.832293,-11.518004,-5.4287033,-7.93976,-6.768148,-2.1287234,-5.0148554,2.7460084,-2.0174167,-1.3353992,0.84280545,-3.6038635,0.4740829,-3.7150238,3
1090,-182.3389,133.32974,-1.2924169,41.2651,-14.821639,24.349203,-13.894721,9.006131,-14.454712,1.9025079,-8.19242,0.123976305,1.2732024,-6.3245916,6.0979505,-4.394862,6.9273024,-7.660298,4.1364274,-8.571778,3
1091,-231.5275,180.59222,-12.739604,20.362,15.794478,0.741268,0.7626579,-2.2562392,-4.5935264,-6.2366853,-1.2324339,-3.4437826,0.16570984,2.6350477,-2.059664,-2.5810874,-0.38144958,-1.7566047,-3.9946954,-1.6014051,3
1092,-175.87473,152.1992,-42.435078,70.57015,-14.317767,13.606699,4.426017,-2.0753956,8.739489,-9.613589,14.947591,-6.824376,6.5288706,4.0510874,0.78130937,7.0702415,-9.200361,8.83625,-4.03482,-0.6549047,3
1093,-173.78,151.04698,-40.836266,56.138176,-4.4838777,16.449389,-7.260759,8.910732,-6.3602934,0.45231158,2.0447192,-3.8711605,3.874125,-2.4882033,4.0854864,-4.221031,2.5338204,-2.197276,5.145556,-0.50476664,3
1094,-212.60934,124.02299,-5.966768,48.2775,-4.3024464,16.408367,-12.625018,19.219206,-10.195428,4.468522,-6.398897,0.64637214,3.3058927,0.24253261,7.608225,-5.0669775,8.558609,-5.3073826,7.4010944,-2.4585326,3
1095,-209.86987,142.92238,-23.08747,36.62693,-7.665672,14.828354,-5.1326075,6.0770736,-3.0543082,-3.3477628,2.5766683,-2.056502,0.16108066,-3.1253347,1.2800422,-6.146627,2.1753376,0.7010874,3.624347,1.875126,3
1096,-209.52872,129.17387,-25.700125,52.192116,-6.8138685,28.586058,-5.0683937,7.7089496,4.0223923,1.2093675,0.57775354,-2.0938313,5.7043667,-1.9953026,2.4742045,-2.4876237,2.3858635,-3.103905,3.6715207,-1.1847878,3
1097,-295.91788,176.04008,17.839672,8.45701,17.188278,-3.4967294,-2.7619257,0.21466945,-3.2854204,-6.115314,-9.306213,-6.361741,-4.7613196,-6.420795,-2.867788,-0.13636383,-2.0920687,-3.3667858,-2.1136346,-0.7945692,3
1098,-338.5331,123.163506,38.148693,39.77636,3.613887,32.22667,-8.093154,19.185837,-10.581149,0.15810409,1.5209237,-5.4052887,2.4164903,-4.7104187,5.7949586,-5.730555,5.0244365,-2.7509582,-0.48510724,-2.2954676,3
1099,-208.29918,144.79315,3.268427,45.336727,-12.090474,20.440454,-2.5707388,6.1009655,-1.6781116,-1.5414652,7.4792795,-4.679266,0.80389243,-1.2925519,2.7207513,0.23752616,1.086886,0.09646155,5.6024404,1.0179151,3
1100,-154.29283,140.31924,-52.762802,35.147,-19.8348,5.9169374,-8.64077,-3.3736691,-3.7722838,-13.656923,2.2663596,-8.086295,-0.562234,-2.8956137,-1.5913149,-3.362911,-2.9271462,-0.02942428,-2.6612425,-0.38903528,3
1101,-184.1491,129.22845,-31.177011,59.149685,-17.966658,24.294922,-8.522955,5.638953,-15.153148,-1.190419,-6.387463,-1.3324084,-6.959657,1.0105268,-0.771463,-7.160792,-2.5163267,-7.125815,-2.8886244,-7.774771,3
1102,-284.64658,191.23009,-11.499927,29.0057,31.749937,-12.150749,8.951473,8.085656,-5.781715,1.8981745,-2.4580035,-3.098187,2.4774542,0.4785779,0.40445107,-1.1189831,-3.5917876,-2.7873297,-1.5758578,-0.6115007,3
1103,-168.60855,143.51762,-16.902063,40.38101,-18.911564,25.074036,-16.429804,3.371801,-3.8808,-9.801869,-5.5683064,-5.0834417,3.9414804,-6.4017096,3.0299046,-4.5154743,1.9205335,-4.6378913,-0.5584689,-1.4480166,3
1104,-231.61644,135.11311,-56.48184,72.97583,-9.753896,12.507179,8.759596,-6.353751,15.538602,-14.829096,10.9460125,-1.8741535,-1.0004474,8.536136,-5.802674,6.246613,-3.5872905,2.462423,-3.2444909,-3.5082648,3
1105,-211.66385,125.21142,-27.941198,59.858955,-17.498316,28.488611,-5.104811,10.94163,-2.356422,0.4221696,2.173666,0.38147286,3.2828586,2.2438731,3.5120466,-0.9438527,1.5551139,-0.40349,4.953099,-0.60656,3
1106,-208.69748,185.01244,-57.818317,31.67814,34.484657,-10.054763,15.311179,5.480866,-0.3412435,3.123384,-1.4563721,2.509924,-2.3232105,-1.2188029,0.64590687,-5.382247,-2.1584208,-0.53156084,-2.3364553,-2.8424098,3
1107,-202.37747,155.75539,4.457865,33.38848,-9.679094,2.7084017,-1.217288,8.55164,-3.3891394,-6.667222,-0.06260159,2.0196667,3.9803374,-1.9135522,4.2333875,2.7641225,5.7302456,-0.5584826,-1.2435869,-2.0215497,3
1108,-101.99901,107.90803,-27.165087,61.30884,-26.00545,36.1444,-27.324402,15.127247,-19.689777,5.8219323,-12.934085,4.782755,5.08833,-5.0652847,3.7967558,-6.4943027,8.504156,-13.899571,3.3575203,-10.215509,3
1109,-215.49118,168.36205,-70.2568,74.10026,10.409857,-13.850866,21.367462,-15.168211,8.117268,-1.7509485,-8.546321,5.3380327,-9.563708,5.6970515,4.1585965,-6.6101255,3.4338434,1.2718742,-0.41018146,0.48960155,3
1110,-254.763,205.80649,-32.88219,12.443825,17.905956,4.0752068,14.96573,-2.436405,-7.012042,-5.5564694,-11.328465,-5.406849,-0.12143323,-0.28666064,2.936998,-1.5642264,1.6441637,6.406641,-3.6487675,-3.4189446,3
1111,-190.21896,164.22322,-52.847786,67.78797,-1.019262,10.106378,21.885576,-11.476248,16.661066,-8.861115,-1.1174904,6.653234,-8.181153,13.018268,-4.8829346,-4.817844,5.241586,-5.6790175,7.0244956,-3.8238974,3
1112,-232.78162,181.87051,-39.157406,18.8741,17.264622,0.85402584,-0.6296179,6.573724,-2.9029186,-3.6549163,0.4334573,-4.244186,0.8710011,0.19468573,0.76368695,-2.1208055,-0.34872475,0.04700339,0.5494419,1.4592879,3
1113,-223.44446,173.61708,-17.712467,18.828749,3.7678313,9.623058,1.1047938,-3.1879096,1.7964804,-8.668309,-1.6489595,-3.1087883,0.96352905,-2.5690606,-2.3817565,1.5819706,-3.3268876,-0.9214539,-1.9657992,-0.24155408,3
1114,-237.60661,130.37556,-22.818764,43.72889,-11.631706,27.728933,-11.826016,7.8119707,1.1803794,-4.1532507,8.047896,-3.2596576,12.429967,-5.2290382,9.69132,2.0574782,5.0064645,5.5501194,-1.795654,3.8708868,3
1115,-229.9657,169.31665,-34.89819,38.596527,-0.026342634,10.674118,-2.191564,-4.7782726,-8.285217,-8.108648,0.7067777,-4.755557,-1.6230658,-5.098807,0.33188388,-2.5553732,2.1061974,0.41951767,0.03520209,0.8150994,3
1116,-239.40425,173.3233,-35.227295,32.343037,6.7652154,-18.341478,7.551467,-0.54410326,-9.054523,-0.80945224,-2.8828094,-5.542706,-4.27464,-4.1894383,-0.645291,-0.28063557,0.6696468,-1.7023513,-1.8862116,-0.86933863,3
1117,-132.5333,152.40462,-35.328243,62.3602,-6.091012,13.479056,7.3114986,-3.536601,2.4143758,-3.9190195,-1.7399962,-0.27188665,1.0263741,-1.1167666,3.9618933,-2.347809,0.41227198,0.8319883,1.5718335,0.10426232,3
1118,-161.09186,149.65047,-50.792576,55.540283,-14.380376,24.031466,-6.4465957,1.7628685,5.0735416,-7.6314106,1.961745,-2.8500674,4.9087367,-5.1318913,3.2700274,-7.153416,3.342649,0.6967819,-3.5518146,5.3873367,3
1119,-182.79489,155.65208,-20.507082,44.478573,-4.4192348,2.3142934,9.098959,-0.9198346,-8.749752,-1.9846191,2.1413937,-1.2117335,3.876203,0.83554703,5.121992,-3.012436,0.84195805,0.5987395,-2.3435643,3.4208927,3
1120,-133.16875,149.4643,-20.101004,53.19141,-18.694117,28.226812,-12.679871,15.088306,-2.2972884,3.5183902,4.9341116,1.7297764,8.580066,-0.39659458,10.517133,-0.36461353,3.612776,-0.72647893,4.751274,-2.8947318,3
1121,-241.05432,145.87218,-52.516815,45.41969,-3.42036,5.971456,6.528807,-4.591554,7.7346673,-3.9615831,4.751958,1.8422726,-1.3245997,8.336298,4.4115033,2.2482026,8.469834,5.8608184,3.1652708,2.6636376,3
1122,-177.72772,147.3343,-32.245785,28.331951,-14.122545,22.890005,-18.780178,3.084728,-10.660004,-5.0799866,-12.424655,-3.9718795,0.6130818,-5.1805196,4.1937056,-6.717885,2.3778772,-4.921846,1.0782229,-5.0872912,3
1123,-154.9381,146.4602,-50.292545,68.4621,-13.157354,17.890263,1.5517912,5.327549,-3.7284193,5.5682793,-0.56468433,-0.890645,5.812007,-10.054761,11.759473,-7.7379484,-3.6040251,0.22126415,-0.35105118,2.0786912,3
1124,-148.675,122.23125,-42.069042,52.4841,-7.0811124,24.62873,-12.781467,16.092386,-5.9936786,0.20887217,-3.7261882,-1.0156335,-1.9160489,-1.301929,1.1425893,-4.884324,1.4278063,-4.3045316,2.230591,-6.234138,3
1125,-225.4257,111.72556,-19.522717,81.16916,-12.461407,27.480482,2.686478,18.537,0.2370608,5.9500604,-1.1532326,-1.7290179,2.60236,1.711722,5.9020033,-6.3148866,3.6612685,-5.6804895,6.8249564,-6.0615215,3
1126,-200.76233,137.18718,-46.36141,28.218319,15.658078,18.39396,-16.955853,19.289112,-19.107716,-19.899754,-10.863879,-8.891794,-9.779099,-3.0849814,10.285101,-19.262983,-1.190075,-5.4700084,-5.6702323,-7.020838,3
1127,-177.59767,162.57822,-46.73182,67.652016,-14.476132,4.7565584,16.182257,-16.548157,16.885357,-2.9857543,-6.4393554,7.6026597,-7.7535524,-0.0043965247,6.522445,-3.3167737,2.219199,3.4666054,-1.0891558,0.85798734,3
1128,-270.3764,167.90166,28.569084,25.373064,0.9690224,14.347491,0.44630072,-8.308733,-7.8159657,-10.064281,-6.147757,-3.3071804,-4.9029784,-4.7130947,-2.004466,-2.2840822,1.3044099,0.5675451,-1.0935556,-1.4817387,3
1129,-176.79756,168.17198,-45.058228,31.349363,-12.326489,3.7887053,9.243585,8.4972515,6.377067,0.4952677,8.831416,0.38177592,4.2039456,-0.7397416,1.7465668,-1.2081242,-4.327533,-0.4464808,-3.301802,-2.7098017,3
1130,-168.8391,133.5992,-27.318644,40.820656,-6.2638235,21.312376,-14.658686,9.95859,-6.504692,1.2900255,-12.62991,-0.49557626,0.26055858,-7.204707,5.682224,-1.3891464,4.3690114,-7.6926317,3.1637614,-4.7132373,3
1131,-239.6463,198.95377,-46.227467,22.248018,15.780703,-12.972458,7.5824924,-1.8100698,-1.3124195,-5.7265735,-6.3050256,0.98145264,-3.6967611,-0.01516739,1.0750912,-0.90474653,0.4383996,-2.6321287,-2.8783753,-2.425319,3
1132,-199.72324,155.12807,-21.589787,43.50906,-13.636782,20.51614,3.6071687,-11.272053,9.307542,-15.082502,5.4162326,-2.078126,1.8273487,3.7456696,-5.9204106,4.666823,-3.9731972,4.849177,-0.97220755,-1.9713567,3
1133,-180.25917,139.91608,-21.514912,47.561718,-17.018639,27.619287,-12.660097,-0.17869833,-2.148409,-3.2546673,-4.471483,-3.5204935,0.48814875,-5.4991436,2.501018,-4.7947726,0.68632394,-5.530924,-1.4382787,-5.1241875,3
1134,-195.89642,153.06836,-25.51392,62.978104,-11.545125,24.97918,0.25821584,-6.0959244,4.903993,-7.7479296,10.51141,-8.377334,10.850165,-1.9793789,0.13491417,8.62222,-6.4505057,7.5384264,-2.026593,5.5326657,3
1135,-235.74422,164.10417,4.649493,23.339884,2.6375792,21.193296,2.1279922,-2.8648016,0.26027608,-7.9270897,-1.5596484,-5.508412,-0.047742814,-0.0027793555,3.1345603,2.0274882,2.6356757,3.070838,-3.9280372,0.20151317,3
1136,-268.06552,160.62947,-1.6714549,38.230007,7.2455463,16.02645,-0.19812424,5.040908,-2.081135,3.236254,-2.881427,2.7575257,-1.3554139,2.7009652,4.0155754,0.18899271,1.4049714,-3.145159,4.249598,-4.973269,3
1137,-226.53346,138.8029,-5.422868,50.938198,-10.558012,26.6922,-4.007158,10.181421,-0.15795304,-0.52155167,9.494843,-6.7050996,7.7366605,-3.7028325,6.8699965,-1.3307184,-0.29977033,-1.2906563,-2.8176546,3.2810578,3
1138,-167.3486,154.03531,0.41179746,33.71547,-8.969212,21.859118,-8.231754,10.018454,-2.335829,1.4334235,-0.023261638,-2.466931,3.119894,0.098478675,6.5663023,-0.57958764,4.0304766,-2.8843868,1.8436888,-5.0352416,3
1139,-149.78812,141.9328,-3.2679882,45.82319,-26.87199,21.82935,-15.059743,8.025184,-10.229697,-1.4441375,-3.7016063,-0.9744507,1.3645227,-1.9121543,1.1821815,-4.89148,4.1943183,-6.3718195,1.2555294,-4.4522023,3
1140,-155.44861,163.54214,-63.927876,47.48171,-24.284355,8.373084,0.20566444,-9.096714,12.004633,-16.51175,8.752782,-4.9427695,-3.1742268,2.3278878,-10.363577,3.3789225,-9.374687,-1.331841,-2.2581744,-7.3109884,3
1141,-152.6289,156.02234,-34.023884,51.04675,-10.579525,22.37033,-6.2584057,-4.9184823,-1.7445124,-8.377183,-2.7277584,-6.535782,-0.4969452,-5.0324244,1.9428909,-4.514823,3.0421104,-1.1760784,-3.2392125,-2.0104313,3
1142,-175.88037,195.74329,-30.023153,26.592264,13.368829,-6.514631,9.148957,-4.1930313,-1.4516201,-1.586823,-7.3032484,-3.287504,-2.2160065,-4.103808,0.20434046,0.48895246,-1.307334,-2.4128704,-5.901758,0.2647684,3
1143,-184.4886,199.30309,-66.443634,25.320215,10.709571,-12.695702,6.3668976,1.7478148,1.1532736,-1.4965256,1.9880712,-0.0836071,0.53552,-0.7315105,0.33092585,2.5381413,-1.2413799,-0.16861302,-3.0289242,-3.432257,3
1144,-242.08817,201.08125,-48.419422,25.985653,28.80409,-14.599704,2.2545502,5.36352,-0.8232212,-2.1477468,-1.6809895,-1.4023793,-1.2491008,0.43864426,-0.15134564,-2.9788854,-1.079524,1.8077027,1.0518335,1.5583155,3
1145,-193.658,119.43516,0.077504426,38.023224,-4.37775,26.16236,-14.460701,12.698713,-8.267187,-0.846351,-9.039803,1.748342,-2.7926936,-0.34116688,0.51401067,-0.51301855,1.46499,-3.2278578,4.834501,-5.099939,3
1146,-239.62952,180.06361,-9.273413,25.559837,7.9781923,8.442973,-1.3796787,-5.999795,-4.121992,-11.245428,-6.143222,-3.7385526,-4.991121,-3.0596914,-2.2760868,-2.6812754,-0.56572765,-2.8427691,-3.2058442,-5.719792,3
1147,-204.84132,150.63109,17.853725,45.600567,-18.90021,20.024948,-13.609053,18.312975,-3.9316337,-0.63684356,4.895928,-0.7032642,4.5341973,-2.9108813,7.4120026,-1.3479077,3.5537972,-3.4225461,3.871297,-0.5967318,3
1148,-239.30186,135.95963,7.279022,44.910282,14.078902,16.9604,7.6988454,10.835076,4.996821,8.328329,2.2156131,4.565015,3.5575688,1.6383928,3.4086232,0.41682345,1.7206718,-1.0606354,2.1927671,-0.646796,3
1149,-196.13518,138.87502,-53.912384,60.502037,3.799963,3.2880259,24.039644,-8.578549,5.8192143,-4.7609158,0.35937408,-1.1071174,-9.696211,4.5525846,-4.9803777,-7.664436,-5.3391876,-4.211329,-1.5436797,-7.463841,3
